Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-26 00:00:00-04:00,419.1760992822296,419.5503596848702,414.9805175391356,415.2759704589844,16725600,0.0,0.0
2024-03-27 00:00:00-04:00,418.02386500319915,418.0337234540762,412.67595596490696,415.0593566894531,16705000,0.0,0.0
2024-03-28 00:00:00-04:00,414.59650033328086,415.4927478182186,412.784318516005,414.3601379394531,21871200,0.0,0.0
2024-04-01 00:00:00-04:00,417.5413241302687,421.42176708130677,415.83746504973493,418.1519470214844,16316000,0.0,0.0
2024-04-02 00:00:00-04:00,413.7593326884334,415.9950371448598,411.52365828826186,415.0692443847656,17912000,0.0,0.0
2024-04-03 00:00:00-04:00,413.3850905644336,416.8617275140834,412.75475080677563,414.0942077636719,16502300,0.0,0.0
2024-04-04 00:00:00-04:00,418.5655553413228,422.1899488258563,411.2577378896696,411.56304931640625,19370900,0.0,0.0
2024-04-05 00:00:00-04:00,413.660898199363,420.062640481163,411.99644280159436,419.08758544921875,16554800,0.0,0.0
2024-04-08 00:00:00-04:00,418.7428494922185,420.8209388461148,416.9010924581036,418.1716003417969,14272400,0.0,0.0
2024-04-09 00:00:00-04:00,419.9936445079337,421.27398079875763,415.24649970194963,419.8360595703125,12496900,0.0,0.0
2024-04-10 00:00:00-04:00,415.8078620441207,417.62004361877445,413.3555123677214,416.8616943359375,16216600,0.0,0.0
2024-04-11 00:00:00-04:00,419.38303118441615,422.87935502001585,415.97531318643956,421.46112060546875,17966400,0.0,0.0
2024-04-12 00:00:00-04:00,417.63980168862076,418.75272476078317,413.4245018587201,415.5223083496094,19253800,0.0,0.0
2024-04-15 00:00:00-04:00,420.15125672726765,420.36793227353456,407.1803293629701,407.3871765136719,20273500,0.0,0.0
2024-04-16 00:00:00-04:00,408.3030683339737,412.07515806913636,407.47576998606934,408.3128967285156,16765600,0.0,0.0
2024-04-17 00:00:00-04:00,410.9425718180864,412.5479364642673,404.127165910336,405.6143493652344,15855500,0.0,0.0
2024-04-18 00:00:00-04:00,404.42265672373026,405.6636193685748,397.843643128254,398.1587829589844,21029900,0.0,0.0
2024-04-19 00:00:00-04:00,397.9224202787546,399.35051316442866,391.7570408652649,393.0866394042969,30565800,0.0,0.0
2024-04-22 00:00:00-04:00,394.0321320394096,396.76027825597146,389.7676002006902,394.8988342285156,20286900,0.0,0.0
2024-04-23 00:00:00-04:00,398.1292267170022,402.0293863346637,396.9670716039761,401.4089050292969,15734500,0.0,0.0
2024-04-24 00:00:00-04:00,403.36881495690267,406.23482905911584,400.63084049682084,402.8763732910156,15065300,0.0,0.0
2024-04-25 00:00:00-04:00,388.0735680343126,393.8449998393028,382.16426819567243,393.0078430175781,40586500,0.0,0.0
2024-04-26 00:00:00-04:00,405.9393688090581,406.7568087350332,399.6262631587446,400.17779541015625,29694700,0.0,0.0
2024-04-29 00:00:00-04:00,399.12396145400385,400.17779380940664,393.1555709987601,396.1693115234375,19582100,0.0,0.0
2024-04-30 00:00:00-04:00,395.4207954000411,396.0806804506466,383.2870557136592,383.4446105957031,28781400,0.0,0.0
2024-05-01 00:00:00-04:00,386.6750231640028,395.6473257764034,384.4098035661703,388.9698181152344,23562500,0.0,0.0
2024-05-02 00:00:00-04:00,391.6487169798458,393.88439136644655,388.6842084752251,391.82598876953125,17709400,0.0,0.0
2024-05-03 00:00:00-04:00,396.1988407447482,400.99521746175435,395.7851765465019,400.51263427734375,17446700,0.0,0.0
2024-05-06 00:00:00-04:00,402.58092459776026,407.67275464571117,400.22703898277103,407.2886657714844,16996600,0.0,0.0
2024-05-07 00:00:00-04:00,408.3917474588945,408.4016059107325,402.9059397986261,403.15216064453125,20018200,0.0,0.0
2024-05-08 00:00:00-04:00,401.99981584395204,405.9984394987751,400.5618646353196,404.333984375,11792300,0.0,0.0
2024-05-09 00:00:00-04:00,404.36352097224125,406.48101393700307,402.9157414003457,406.0870666503906,14689700,0.0,0.0
2024-05-10 00:00:00-04:00,406.69771158758806,409.1008292398404,405.5749302005713,408.4704895019531,13402300,0.0,0.0
2024-05-13 00:00:00-04:00,411.6910695528216,412.02592626132173,404.6097563640546,407.4659118652344,15440200,0.0,0.0
