Open,High,Low,Close,Volume,Dividends,Stock Splits,Target,Symbol
186.07091921634225,186.8548647149755,184.8602810891409,185.9915313720703,52393600,0.0,0.0,188.26397705078125,AAPL
186.46787049037354,189.18683240943687,185.9320062923224,188.26397705078125,70400000,0.0,0.0,188.38302612304688,AAPL
189.00819589014523,189.63336565724362,188.2044148419799,188.38302612304688,52845200,0.0,0.0,188.41282653808594,AAPL
188.05558877384672,189.34561487480414,187.72811956148706,188.41282653808594,41282900,0.0,0.0,189.57382202148438,AAPL
187.87695420764547,190.44707314635468,187.5594028379898,189.57382202148438,44361300,0.0,0.0,190.87380981445312,AAPL
189.62347003417347,191.2508831959236,189.4547765216263,190.87380981445312,42309400,0.0,0.0,189.43492126464844,AAPL
190.79441741971692,191.3401994424317,188.8097665310703,189.43492126464844,34648500,0.0,0.0,185.44577026367188,AAPL
189.51429520164533,189.5341459487459,185.19768892080702,185.44577026367188,51005900,0.0,0.0,188.52195739746094,AAPL
187.37087155015982,189.11735863774422,186.59684388111853,188.52195739746094,36327000,0.0,0.0,188.5319061279297,AAPL
190.04022981736387,191.51880009814326,187.64873713728954,188.5319061279297,52280100,0.0,0.0,188.82958984375,AAPL
188.15481585355153,190.7745542503335,188.05557725890648,188.82958984375,53068000,0.0,0.0,189.82191467285156,AAPL
189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156,49889100,0.0,0.0,190.77455139160156,AAPL
189.9707702687458,191.09210277636024,188.45251367186646,190.77455139160156,75158300,0.0,0.0,192.54087829589844,AAPL
191.41954585254337,193.49351725389894,191.04247253185534,192.54087829589844,50080500,0.0,0.0,192.8584442138672,AAPL
193.1462119125533,193.82100104656786,191.548567440495,192.8584442138672,47471400,0.0,0.0,194.3667449951172,AAPL
193.90035090878894,195.38883880770499,193.37441972917316,194.3667449951172,54156800,0.0,0.0,192.98744201660156,AAPL
194.1881624282746,194.99194358986873,192.679823561343,192.98744201660156,41181800,0.0,0.0,195.3789520263672,AAPL
193.15613762673084,195.4285713258788,192.65005711175448,195.3789520263672,53103900,0.0,0.0,191.6378631591797,AAPL
195.3888517006261,195.7857909182053,190.6753063763642,191.6378631591797,97010200,0.0,0.0,205.56019592285156,AAPL
192.1638033246204,205.57012886730556,192.14396771907968,205.56019592285156,172373300,0.0,0.0,211.4347686767578,AAPL
205.77850209290926,218.51003809526938,205.3121079690946,211.4347686767578,198134300,0.0,0.0,212.5957794189453,AAPL
213.09194207290335,215.08651049080893,209.97604121171418,212.5957794189453,97862700,0.0,0.0,210.8592529296875,AAPL
212.2088162280511,213.5186780266973,209.67838315090867,210.8592529296875,70122700,0.0,0.0,215.0071258544922,AAPL
211.73244926121387,217.2696263789355,211.08744385812574,215.0071258544922,93728300,0.0,0.0,212.6453857421875,AAPL
215.9200623200828,216.95208913019513,211.36529274424583,212.6453857421875,79943300,0.0,0.0,208.07077026367188,AAPL
212.28815296354617,212.59578653831548,207.24715355520107,208.07077026367188,86172500,0.0,0.0,205.8975830078125,AAPL
208.77532033595196,210.26380829361358,205.52049454653314,205.8975830078125,241805100,0.0,0.0,206.54261779785156,AAPL
206.12584292738626,211.06761941054305,205.0045103276704,206.54261779785156,80727000,0.0,0.0,207.46548461914062,AAPL
207.54485732874397,209.75775393646785,207.0090082596573,207.46548461914062,55549700,0.0,0.0,211.61338806152344,AAPL
209.87681864015101,213.2110325348534,209.0234182045521,211.61338806152344,66213200,0.0,0.0,212.4568634033203,AAPL
213.04233172557286,214.0842763709762,210.7202940415425,212.4568634033203,49772700,0.0,0.0,209.00355529785156,AAPL
214.1140398112984,214.41174043740799,208.68601906723538,209.00355529785156,82542700,0.0,0.0,215.08651733398438,AAPL
210.46227761796723,215.84067914098924,210.29358412725625,215.08651733398438,60402900,0.0,0.0,218.5795135498047,AAPL
214.4911227279333,218.6886699462021,213.44919320249295,218.5795135498047,58046200,0.0,0.0,219.8496856689453,AAPL
218.31157833867707,219.8496856689453,217.34902153194005,219.8496856689453,37369800,0.0,0.0,224.6029052734375,AAPL
219.94889718329503,224.71206166235044,219.94889718329503,224.6029052734375,60412400,0.0,0.0,226.0716094970703,AAPL
225.34720095820623,226.1013780516334,221.53667455727276,226.0716094970703,59085900,0.0,0.0,226.92495727539062,AAPL
226.180713251394,227.63943274976205,224.63268810415036,226.92495727539062,48076100,0.0,0.0,231.19195556640625,AAPL
227.54020555015646,231.29119415797783,227.49058625437067,231.19195556640625,62627700,0.0,0.0,225.823486328125,AAPL
229.61416127735984,230.60648662367137,224.03729767642758,225.823486328125,64710600,0.0,0.0,228.77069091796875,AAPL
227.1631286162611,230.8545803134063,226.92496506939614,228.77069091796875,53046500,0.0,0.0,232.60107421875,AAPL
234.66511292556817,235.40935699641528,231.3011303310065,232.60107421875,62631300,0.0,0.0,233.01785278320312,AAPL
233.19646408342908,234.4567215545301,230.54695713829173,233.01785278320312,43234300,0.0,0.0,227.12342834472656,AAPL
227.68904591405493,229.6836295353235,224.9006141352506,227.12342834472656,57345900,0.0,0.0,222.45948791503906,AAPL
228.51267855827928,228.67145424701283,220.56415801938329,222.45948791503906,66034600,0.0,0.0,222.5885009765625,AAPL
223.09459660515446,225.0593965950336,221.56640705838353,222.5885009765625,49151500,0.0,0.0,222.24119567871094,AAPL
225.26777593230437,226.03187070395737,221.3778623137636,222.24119567871094,48201800,0.0,0.0,223.2831268310547,AAPL
222.64803919770813,225.19832267550643,220.97100689389265,223.2831268310547,39960300,0.0,0.0,216.86279296875,AAPL
222.28089648286087,223.0747598557794,215.46362561910502,216.86279296875,61777600,0.0,0.0,215.82083129882812,AAPL
217.2497669876539,219.1550448561193,212.9728474396388,215.82083129882812,51391200,0.0,0.0,216.2872314453125,AAPL
217.02154248476683,217.80548795978973,214.35218497553956,216.2872314453125,41601300,0.0,0.0,216.56509399414062,AAPL
215.29491873308154,217.61695646267233,214.0941983741811,216.56509399414062,36311800,0.0,0.0,217.12078857421875,AAPL
217.50779485320817,218.63904514115285,214.46134877521007,217.12078857421875,41643800,0.0,0.0,220.37562561035156,AAPL
219.74053796301214,222.10227724921992,218.93675681546986,220.37562561035156,50036300,0.0,0.0,216.6841583251953,AAPL
222.64802807062824,222.7571844619209,215.35444602521784,216.6841583251953,62501000,0.0,0.0,218.17266845703125,AAPL
217.468110743228,223.8686218452105,216.03917485082664,218.17266845703125,105568600,0.0,0.0,207.6639404296875,AAPL
197.562059997048,211.8614726265992,194.4957781490091,207.6639404296875,119548600,0.0,0.0,205.6395721435547,AAPL
203.72439154098564,208.3783997216886,199.52685967053256,205.6395721435547,69660500,0.0,0.0,208.209716796875,AAPL
205.31211338628992,212.00039184379946,204.80603289763474,208.209716796875,63516400,0.0,0.0,211.6729278564453,AAPL
211.4744658055274,212.55609685346144,207.22731432081122,211.6729278564453,47161100,0.0,0.0,214.58045959472656,AAPL
210.47223285968454,215.11630867247783,210.34322570654538,214.58045959472656,42201600,0.0,0.0,216.11038208007812,AAPL
214.65991863613397,218.07745621052726,214.19298467780987,216.11038208007812,38028100,0.25,0.0,219.82598876953125,AAPL
217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125,44155300,0.0,0.0,220.27304077148438,AAPL
219.13055181670978,221.5744891931242,218.2662191901357,220.27304077148438,41960600,0.0,0.0,223.25344848632812,AAPL
223.1342364732981,223.87934187315213,221.30623303799138,223.25344848632812,46414000,0.0,0.0,224.57479858398438,AAPL
222.45869413327577,225.34970708383625,222.19045191126241,224.57479858398438,44340200,0.0,0.0,224.41583251953125,AAPL
224.2469437652095,224.51518597934856,221.58442566604344,224.41583251953125,40687800,0.0,0.0,225.03179931640625,AAPL
224.2966382287883,225.68749582093912,223.97871925960482,225.03179931640625,30299000,0.0,0.0,224.92251586914062,AAPL
225.04174306182065,226.49220666639903,223.58133501497932,224.92251586914062,34765500,0.0,0.0,223.064697265625,AAPL
226.30341677619586,226.84983046212884,222.43880384726458,223.064697265625,43695300,0.0,0.0,225.359619140625,AAPL
224.18732719786422,226.7306179936649,222.8660050723941,225.359619140625,38677300,0.0,0.0,225.69741821289062,AAPL
225.28016094798537,225.79677167752968,222.42889539152742,225.69741821289062,30602200,0.0,0.0,226.5418701171875,AAPL
224.52511915345738,227.35652605602343,223.4223624308928,226.5418701171875,35934600,0.0,0.0,225.0119171142578,AAPL
226.43257756563742,228.35991942602843,224.20719049274723,225.0119171142578,38052200,0.0,0.0,228.29037475585938,AAPL
228.59836441740794,231.39995310375193,227.3863249726349,228.29037475585938,51906300,0.0,0.0,227.50555419921875,AAPL
228.68779072729976,228.8964117856607,225.99546942021698,227.50555419921875,52990800,0.0,0.0,221.31619262695312,AAPL
227.05847075546578,227.50553099413642,219.7266282681139,221.31619262695312,50190600,0.0,0.0,219.40872192382812,AAPL
220.2134333758585,220.33264539565292,216.06070449558098,219.40872192382812,43840200,0.0,0.0,220.92874145507812,AAPL
220.1836359939166,224.00850159902006,220.07435325324454,220.92874145507812,36615400,0.0,0.0,219.37893676757812,AAPL
222.48850009081283,223.77009004470926,218.33578603187902,219.37893676757812,48423000,0.0,0.0,219.46835327148438,AAPL
219.37894424631622,219.82600453136772,215.29576534565257,219.46835327148438,67180000,0.0,0.0,218.6735382080078,AAPL
217.49130185519834,220.0345925843304,215.31559161387113,218.6735382080078,51591000,0.0,0.0,221.20692443847656,AAPL
220.01475867053273,221.63411098197892,216.4680492147489,221.20692443847656,44587100,0.0,0.0,221.31619262695312,AAPL
221.04795042006705,222.09110108310472,218.38544755210194,221.31619262695312,37455600,0.0,0.0,221.04794311523438,AAPL
222.12089674811224,222.57788625371046,220.461797151476,221.04794311523438,36766600,0.0,0.0,214.9082794189453,AAPL
215.12682972853557,215.80239985733417,212.52393298456082,214.9082794189453,59357400,0.0,0.0,215.37521362304688,AAPL
214.34200737227792,215.48449636527135,213.10016491936787,215.37521362304688,45519300,0.0,0.0,219.24977111816406,AAPL
216.13026348358338,221.25659276615585,216.12031904206836,219.24977111816406,59894900,0.0,0.0,227.3763885498047,AAPL
223.52171975466862,228.32020097310811,223.16406850984052,227.3763885498047,66781300,0.0,0.0,226.71072387695312,AAPL
228.46917679212092,231.56881027577327,226.1345072392369,226.71072387695312,318679900,0.0,0.0,224.9920654296875,AAPL
225.85638298730962,227.95261380296742,224.33636892980346,224.9920654296875,54146000,0.0,0.0,225.88616943359375,AAPL
227.15781488965328,227.85325878901892,224.25687274556688,225.88616943359375,43556100,0.0,0.0,224.8927001953125,AAPL
223.462095237407,225.80669443859438,222.55804543582803,224.8927001953125,42308700,0.0,0.0,226.0352020263672,AAPL
225.81663654010723,227.00880227293717,223.9389713421174,226.0352020263672,36636700,0.0,0.0,226.3034210205078,AAPL
226.9690618971705,228.02214184296878,225.8166284941723,226.3034210205078,34026000,0.0,0.0,231.4794464111328,AAPL
228.53875664504176,231.4794464111328,228.15130238402674,231.4794464111328,54541900,0.0,0.0,224.73374938964844,AAPL
228.02214574584622,228.15128705136544,222.2798675150603,224.73374938964844,63285000,0.0,0.0,225.30001831054688,AAPL
224.41582711263038,225.8861642954019,221.56456176324298,225.30001831054688,32880600,0.0,0.0,224.197265625,AAPL
223.67072564154154,225.3298253274289,221.8626109260752,224.197265625,34044200,0.0,0.0,225.3199005126953,AAPL
226.41271278943105,226.5120662505933,222.66732681912907,225.3199005126953,37245100,0.0,0.0,220.24325561523438,AAPL
223.0349151567562,224.2171516536621,219.8856043654075,220.24325561523438,39505400,0.0,0.0,224.296630859375,AAPL
222.83622285599392,224.50525191173782,221.79307211654884,224.296630859375,31855700,0.0,0.0,228.04200744628906,AAPL
223.7601370790405,228.25064364916537,223.36275355639287,228.04200744628906,33591100,0.0,0.0,227.54525756835938,AAPL
226.2934858996686,228.00226223679437,225.68746620848788,227.54525756835938,28183500,0.0,0.0,226.0650177001953,AAPL
227.80359724609562,227.91287999534921,225.8563814846346,226.0650177001953,31759200,0.0,0.0,229.79054260253906,AAPL
227.2075041009655,230.21772915238438,227.1081657950345,229.79054260253906,39882100,0.0,0.0,232.32388305664062,AAPL
232.08544385770335,235.9401275315396,230.853530735341,232.32388305664062,64751400,0.0,0.0,230.26739501953125,AAPL
230.0885769817669,230.60517253033711,228.34005309673006,230.26739501953125,34082200,0.0,0.0,230.63499450683594,AAPL
231.9066400773438,232.32391251820164,229.0156421145612,230.63499450683594,32993800,0.0,0.0,233.4663848876953,AAPL
234.63867690560429,234.63867690560429,232.4828401919167,233.4663848876953,46431500,0.0,0.0,234.93670654296875,AAPL
232.91995571367772,235.3043021987925,232.91995571367772,234.93670654296875,36254500,0.0,0.0,234.3207550048828,AAPL
232.3636102062686,234.67840621577702,231.08203554343615,234.3207550048828,38846600,0.0,0.0,229.25404357910156,AAPL
232.55238437433343,233.60546433739609,226.27362172475395,229.25404357910156,52287000,0.0,0.0,229.0653076171875,AAPL
228.47914643577636,229.3136761173618,226.91940013747097,229.0653076171875,31109500,0.0,0.0,229.89981079101562,AAPL
228.2407111108546,231.69799621804017,228.07182235817814,229.89981079101562,38802300,0.0,0.0,231.87681579589844,AAPL
231.7973512193415,233.19813797949908,231.032372026897,231.87681579589844,36087100,0.0,0.0,232.1450653076172,AAPL
231.5787930163908,232.80076177889833,230.80388451731673,232.1450653076172,35417200,0.0,0.0,228.59837341308594,AAPL
231.0919876952183,231.9463759413976,228.05195968136482,228.59837341308594,47070900,0.0,0.0,224.4357147216797,AAPL
227.84332326136388,228.33013097812315,223.89923027313517,224.4357147216797,64370100,0.0,0.0,221.45529174804688,AAPL
219.52794977327943,223.87937072005496,218.83252100898451,221.45529174804688,65276700,0.0,0.0,220.5611572265625,AAPL
219.5478246614517,221.33606573362852,218.27617915451208,220.5611572265625,44944500,0.0,0.0,221.99176025390625,AAPL
220.3525342324639,222.48849724939907,219.69683776020295,221.99176025390625,28111300,0.0,0.0,221.26651000976562,AAPL
221.15722727351368,224.59465366535846,219.7464961432124,221.26651000976562,54561100,0.0,0.0,225.99545288085938,AAPL
223.16406118155706,226.39285156162418,223.10445516924474,225.99545288085938,42137700,0.0,0.0,225.72694396972656,AAPL
225.93579455138124,227.41770491673495,225.17992905795916,225.72694396972656,38328800,0.25,0.0,223.01173400878906,AAPL
223.77755477883602,224.4737485807484,220.29657059338746,223.01173400878906,42005600,0.0,0.0,223.01173400878906,AAPL
223.3300027044557,224.36434561359883,222.14646565326132,223.01173400878906,40398300,0.0,0.0,223.89691162109375,AAPL
222.79294167641658,225.4185978724207,221.54973296285615,223.89691162109375,48566200,0.0,0.0,226.98007202148438,AAPL
223.7974607959322,227.62653447284012,223.77756520755418,226.98007202148438,44923900,0.0,0.0,223.77755737304688,AAPL
225.1699449930133,225.6871240415238,223.05152776948486,223.77755737304688,47923700,0.0,0.0,226.78115844726562,AAPL
224.02620376766677,228.49181480220403,223.94663659117114,226.78115844726562,44633700,0.0,0.0,227.0397491455078,AAPL
225.74680903538962,228.90953992555222,225.4285554930197,227.0397491455078,36211800,0.0,0.0,227.75582885742188,AAPL
226.82093350733243,228.68076882556113,224.66272507245372,227.75582885742188,35169600,0.0,0.0,227.2784423828125,AAPL
227.63648708983084,228.9095315645878,224.48371169719937,227.2784423828125,42108300,0.0,0.0,228.62110900878906,AAPL
226.82094518602503,229.46649702017746,226.82094518602503,228.62110900878906,38168300,0.0,0.0,231.60479736328125,AAPL
230.2024695182051,231.982737654973,228.4918131754458,231.60479736328125,90152800,0.0,0.0,233.78292846679688,AAPL
232.0623317186483,234.2901673751303,232.0623317186483,233.78292846679688,45986200,0.0,0.0,233.6536102294922,AAPL
233.19611792325418,234.40949083683986,232.53970008294309,233.6536102294922,33498400,0.0,0.0,236.04058837890625,AAPL
233.5342752849028,236.51797629056327,232.698842645531,236.04058837890625,28481400,0.0,0.0,238.2882843017578,AAPL
235.98089694287458,239.4817615684827,235.8714939748314,238.2882843017578,48137100,0.0,0.0,241.3316650390625,AAPL
238.5070985351772,241.44106801091166,237.60203896586935,241.3316650390625,38861000,0.0,0.0,241.68972778320312,AAPL
241.55048900644988,242.78375758332757,239.9392952788925,241.68972778320312,44383900,0.0,0.0,241.7195587158203,AAPL
242.6644095132275,243.21140922639395,240.81451427308068,241.7195587158203,40033900,0.0,0.0,241.5206298828125,AAPL
241.59025685240857,243.30091318780651,240.76476447856876,241.5206298828125,36870600,0.0,0.0,245.40940856933594,AAPL
240.516140724136,245.89675186527563,240.43657354260168,245.40940856933594,44649200,0.0,0.0,246.42385864257812,AAPL
245.54863486606115,246.86147053083658,244.00705305092782,246.42385864257812,36914800,0.0,0.0,245.1508331298828,AAPL
246.61284788068906,249.43741460876686,244.92207178593077,245.1508331298828,45205800,0.0,0.0,246.61282348632812,AAPL
245.54862958315107,247.38858448031883,244.3451969163318,246.61282348632812,32777500,0.0,0.0,246.78192138671875,AAPL
246.4736080363398,247.9356076049288,244.9021903118032,246.78192138671875,33155300,0.0,0.0,249.6761016845703,AAPL
246.64268436980004,250.01426601000418,246.30452004436617,249.6761016845703,51694800,0.0,0.0,252.1028289794922,AAPL
248.72130738305802,252.45093348613432,248.42293425963442,252.1028289794922,51356400,0.0,0.0,246.70233154296875,AAPL
250.79000225751088,252.89847930582897,246.39401822090946,246.70233154296875,56774100,0.0,0.0,248.43287658691406,AAPL
246.15532490458142,250.6308762664829,245.7475488049507,248.43287658691406,60882300,0.0,0.0,253.1073455810547,AAPL
246.6923766885693,253.61456925624782,244.35515348919105,253.1073455810547,147495300,0.0,0.0,253.88311767578125,AAPL
253.38583418491564,254.26104280923545,252.07299848460428,253.88311767578125,40858800,0.0,0.0,256.79718017578125,AAPL
254.10189725758943,256.80710520536127,253.90297174117552,256.79718017578125,23234700,0.0,0.0,257.61273193359375,AAPL
256.78725468311694,258.6868812844183,256.23029959445824,257.61273193359375,27237100,0.0,0.0,254.2013702392578,AAPL
256.42919055718573,257.29448932345014,251.68511699924173,254.2013702392578,42355300,0.0,0.0,250.82977294921875,AAPL
250.85960874260036,252.1227129740064,249.3876539575231,250.82977294921875,35557500,0.0,0.0,249.05946350097656,AAPL
251.0684930674946,251.90392569582917,248.07483671879714,249.05946350097656,39480700,0.0,0.0,242.52516174316406,AAPL
247.57754859678104,247.74663833648884,240.50619200781614,242.52516174316406,55740700,0.0,0.0,242.037841796875,AAPL
242.037841796875,242.8533788995599,240.57582699573507,242.037841796875,40244100,0.0,0.0,243.66891479492188,AAPL
242.98266113735735,245.98625772407811,241.87869116125097,243.66891479492188,45045600,0.0,0.0,240.89407348632812,AAPL
241.6598791297847,244.215923537777,240.0387452815234,240.89407348632812,40856000,0.0,0.0,241.38140869140625,AAPL
240.6056476428208,242.38593107741448,238.74581220273618,241.38140869140625,37628900,0.0,0.0,235.56320190429688,AAPL
238.70602211575698,238.85521627248303,231.73411285331812,235.56320190429688,61710900,0.0,0.0,233.12649536132812,AAPL
232.2612269401141,233.39503269669683,228.47192915300568,233.12649536132812,49630700,0.0,0.0,232.01258850097656,AAPL
233.47460320476435,234.8371551382162,231.20699165927476,232.01258850097656,39435300,0.0,0.0,236.57763671875,AAPL
233.36518970349533,237.66172623332486,233.15632396556444,236.57763671875,39832000,0.0,0.0,227.0198516845703,AAPL
236.06047699847062,236.7168796666606,226.79110553013876,227.0198516845703,71759100,0.0,0.0,228.7305145263672,AAPL
230.85888730040747,231.0279618693864,227.2386640256131,228.7305145263672,68488300,0.0,0.0,221.4303741455078,AAPL
222.78298573737737,223.20070201452856,218.18809151282764,221.4303741455078,98070400,0.0,0.0,222.6139373779297,AAPL
218.59587812819439,222.9023551356524,218.59587812819439,222.6139373779297,64126500,0.0,0.0,222.4448699951172,AAPL
223.51900422998196,225.79655609657794,221.09225820038625,222.4448699951172,60234800,0.0,0.0,221.5696258544922,AAPL
223.55875977197638,224.4041477572621,220.2070739772995,221.5696258544922,54697900,0.0,0.0,228.61117553710938,AAPL
222.80290778981754,230.888727332658,222.76311661057002,228.61117553710938,94863400,0.0,0.0,236.9655303955078,AAPL
229.59580038333414,238.88505261672515,229.5560092044273,236.9655303955078,75707600,0.0,0.0,238.05953979492188,AAPL
232.84800364416722,238.5568232574634,232.73860067537262,238.05953979492188,45486100,0.0,0.0,236.2991485595703,AAPL
237.3732826437262,239.48175963713217,235.92122345328548,236.2991485595703,55658300,0.0,0.0,234.71778869628906,AAPL
245.84699474947953,245.84699474947953,232.1716998572169,234.71778869628906,100959800,0.0,0.0,226.77120971679688,AAPL
228.7404632470789,230.5704628324937,224.47376244068877,226.77120971679688,73063300,0.0,0.0,231.53518676757812,AAPL
226.01533721300711,231.8633956790269,225.4185909783935,231.53518676757812,45067300,0.0,0.0,231.2069854736328,AAPL
227.2883891710869,231.4058958330951,227.0298072213747,231.2069854736328,39620300,0.0,0.0,231.95291137695312,AAPL
230.03338922164468,232.5297620441898,229.17806101517482,231.95291137695312,29925300,0.0,0.0,226.39328002929688,AAPL
231.33627899238985,232.72866665415378,226.0252799376335,226.39328002929688,39707200,0.0,0.0,226.66209411621094,AAPL
228.57377553913867,229.58933825388894,226.21404995469493,226.66209411621094,33115600,0.25,0.0,231.6105499267578,AAPL
227.2097321635687,234.20922454356437,227.1400438259152,231.6105499267578,53718400,0.0,0.0,235.8420867919922,AAPL
230.19669384296432,235.9317077791751,229.67894615315132,235.8420867919922,45243300,0.0,0.0,240.4818572998047,AAPL
235.88191107319744,241.28833980004651,234.54772977174622,240.4818572998047,53614100,0.0,0.0,243.53857421875,AAPL
240.2031053319298,244.48444869345934,239.94423906079516,243.53857421875,40896200,0.0,0.0,243.40911865234375,AAPL
243.0905000064508,244.11602908498713,240.7905267294893,243.40911865234375,48822500,0.0,0.0,243.80735778808594,AAPL
243.59827761149603,244.94241003871878,242.1047870084227,243.80735778808594,32204200,0.0,0.0,244.76319885253906,AAPL
243.8770617009929,245.70907319749273,243.22987332307676,244.76319885253906,32316900,0.0,0.0,244.4844207763672,AAPL
244.88267886995578,247.6107939080121,244.155851012499,244.4844207763672,53197400,0.0,0.0,246.0277099609375,AAPL
243.86711335623195,247.7800669312537,243.3593319822528,246.0277099609375,51326400,0.0,0.0,245.9679718017578,AAPL
246.92381259977986,248.91513366913293,243.84722519384715,245.9679718017578,48013300,0.0,0.0,239.31695556640625,AAPL
243.26972892021308,243.91690216055417,238.0922974197643,239.31695556640625,44433600,0.0,0.0,236.27023315429688,AAPL
238.3710773588995,241.4078448384303,236.0312691715791,236.27023315429688,41153600,0.0,0.0,240.79052734375,AAPL
235.92174819400608,241.03944246427386,229.2010399398617,240.79052734375,56833400,0.0,0.0,236.9970703125,AAPL
240.7407483660274,242.97103338088397,235.08540395372597,236.9970703125,47184000,0.0,0.0,234.9061737060547,AAPL
236.6784633674393,239.02822274747484,233.6615980851158,234.9061737060547,53798100,0.0,0.0,234.7169952392578,AAPL
234.3983766092207,235.5234777567522,228.23523611666363,234.7169952392578,47227600,0.0,0.0,234.3087921142578,AAPL
233.42265485870865,236.82781201573715,232.1482106078643,234.3087921142578,45170400,0.0,0.0,238.03256225585938,AAPL
234.08974000390756,240.32256924437755,233.74125275300776,238.03256225585938,46273600,0.0,0.0,226.4928436279297,AAPL
234.5178647329352,235.13518456664028,223.24699590534985,226.4928436279297,72071200,0.0,0.0,219.8816680908203,AAPL
222.83878108425105,224.85997074742775,216.5063794973434,219.8816680908203,76137400,0.0,0.0,216.03842163085938,AAPL
219.18471261137486,220.78772670269151,213.97741219492326,216.03842163085938,62547500,0.0,0.0,208.77008056640625,AAPL
215.01287598245443,215.899013195213,207.51555384047248,208.77008056640625,61368300,0.0,0.0,212.56356811523438,AAPL
210.33328309966757,213.0215634427817,208.67053186821337,212.56356811523438,60107600,0.0,0.0,213.07135009765625,AAPL
212.3843419118567,214.28605714072168,209.0588394397278,213.07135009765625,48073400,0.0,0.0,211.7670440673828,AAPL
213.23066628615402,214.2163605039484,210.57225445008928,211.7670440673828,42432400,0.0,0.0,214.30596923828125,AAPL
