Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-26 00:00:00-04:00,168.46682128354186,169.8740129173693,168.05061095138228,168.179443359375,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,168.8730938257735,172.03432597186392,168.57579646987435,171.74693298339844,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,170.20102558587905,170.67669234048742,168.97220342186947,169.93345642089844,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,169.6460781034487,169.70553455748254,167.9514935576168,168.4965362548828,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,167.5551169522469,167.81276664190898,166.71277681419204,167.31727600097656,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,167.26770493028647,169.14065873561202,167.05960735256843,168.1199493408203,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,168.7541832986243,170.3694875068381,167.29745483398438,167.29745483398438,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,168.0604872534819,168.85327518664994,167.4262599311819,168.0505828857422,42104800,0.0,0.0
2024-04-08 00:00:00-04:00,167.50557237539863,167.67403738632925,166.72270378093583,166.93080139160156,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,167.17853275073267,168.5460917055098,166.83169838821917,168.13978576660156,42373800,0.0,0.0
2024-04-10 00:00:00-04:00,167.27762018668898,167.56499806522814,165.60285963338822,166.26681518554688,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,166.82176353298163,173.87755961907308,166.6433941837476,173.46133422851562,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,172.68839280877705,176.7514221146486,172.63885584160187,174.95774841308594,101670900,0.0,0.0
2024-04-15 00:00:00-04:00,173.7784557074799,175.03700600653332,170.94424900321735,171.13253784179688,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,170.20103782824683,172.1929047923956,166.75242714722782,167.8524169921875,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,168.08034382587564,169.11095775477588,166.48486328125,166.48486328125,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,166.51456987389489,167.11906901091456,165.0479219314042,165.5334930419922,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,164.7109957890585,164.89926951971245,162.6002009445124,163.51190185546875,68149400,0.0,0.0
2024-04-22 00:00:00-04:00,164.02719323258373,165.751490640931,163.28395741969712,164.34429931640625,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,163.85875133255257,165.54341638804536,163.43262154349364,165.39476013183594,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,165.03802194946388,167.77314006308927,164.71101142134987,167.49566650390625,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,168.00106471763377,169.07132637527934,166.63350563489078,168.35781860351562,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,168.34790327634968,169.79472746518425,167.65420428921547,167.77313232421875,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,171.8064245491769,174.44243845784558,171.5388704832316,171.9352569580078,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,171.76678225756265,173.41181476528868,168.46681287321124,168.79383850097656,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,168.05060587060277,171.1523820898212,167.58484346320657,167.77313232421875,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,170.95415273119292,171.85594920671264,169.34876810707777,171.46946716308594,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,184.9666483851495,185.313497878847,181.01264278710423,181.7261505126953,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,180.7054248623681,182.53873097916653,178.79282331517493,180.07119750976562,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,181.79552305097843,183.23244296383282,179.6847430878599,180.75498962402344,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,181.20094275555934,181.4189598584749,179.813559816899,181.09193420410156,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,180.9135137471405,182.99458018096053,180.46757526022824,182.9053955078125,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,183.48093424482693,183.669478466616,180.73220418072017,181.6451416015625,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,184.01680743143146,185.6640710757596,183.2030934113359,184.85035705566406,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,186.07091921634225,186.8548647149755,184.8602810891409,185.9915313720703,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,186.46785537715886,189.1868170758504,185.93199122253947,188.2639617919922,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,189.00821119957226,189.6333810173086,188.2044300863017,188.38304138183594,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,188.05558877384672,189.34561487480414,187.72811956148706,188.41282653808594,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,187.8769693298537,190.44708847543168,187.55941793463836,189.57383728027344,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,189.62343971650407,191.25085261805762,189.4547462309282,190.873779296875,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,190.79440205142186,191.3401840301744,188.8097513226368,189.43490600585938,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,189.5142796080912,189.5341303535584,185.1976736824305,185.4457550048828,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,187.37087155015982,189.11735863774422,186.59684388111853,188.52195739746094,36327000,0.0,0.0
2024-05-28 00:00:00-04:00,190.04022981736387,191.51880009814326,187.64873713728954,188.5319061279297,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,188.15481585355153,190.7745542503335,188.05557725890648,188.82958984375,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,189.29598343446253,190.70508365256933,189.16699143181853,189.82191467285156,49889100,0.0,0.0
2024-05-31 00:00:00-04:00,189.9707702687458,191.09210277636024,188.45251367186646,190.77455139160156,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,191.41956102246726,193.49353258818425,191.04248767189634,192.5408935546875,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,193.1462119125533,193.82100104656786,191.548567440495,192.8584442138672,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,193.9003813531384,195.38886948576234,193.37445009094603,194.3667755126953,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,194.1881317208236,194.99191275531385,192.67979309240934,192.98741149902344,41181800,0.0,0.0
